date,us_score,tw_score,divergence
2011-11-29,36.52456309756409,30.04758691230029,6.476976185263801
2011-11-30,44.20794970752226,38.84174148243295,5.366208225089309
2011-12-01,43.28964660544179,40.4799460611158,2.8097005443259917
2011-12-02,41.79634238624463,31.383764604387437,10.412577781857195
2011-12-05,44.03325013591007,28.579592937191535,15.453657198718538
2011-12-06,43.47445597203822,29.421064488146584,14.053391483891637
2011-12-07,42.59981870002984,29.26812325706328,13.331695442966563
2011-12-08,41.93630734835548,30.354646122766137,11.58166122558934
2011-12-09,45.553421620309734,32.34118742130422,13.212234199005515
2011-12-12,41.83683689831566,29.344729714597293,12.492107183718367
2011-12-13,41.53672029361685,30.46583110920519,11.070889184411662
2011-12-14,40.65899666025703,31.546533072932554,9.112463587324477
2011-12-15,42.5840415216425,33.13876417860229,9.44527734304021
2011-12-16,43.49768574110546,30.16671918217064,13.330966558934815
2011-12-19,42.741512301992145,34.5226017033185,8.218910598673645
2011-12-20,49.17626530986136,33.48416372911248,15.692101580748876
2011-12-21,50.00312056871543,37.0536973233735,12.949423245341933
2011-12-22,52.30418569505722,36.21435223775217,16.089833457305048
2011-12-23,53.890611050122956,43.69637168434808,10.194239365774877
2011-12-27,50.56733429497917,35.16998282084492,15.397351474134247
2011-12-28,49.04304617062801,36.87676434068037,12.166281829947643
2011-12-29,47.22139283984764,37.21945285779729,10.001939982050345
2011-12-30,45.9233150398908,38.76490946342635,7.158405576464453
2012-01-03,47.54532048500114,40.03605173562676,7.509268749374385
2012-01-04,47.74635552628673,43.658558659074785,4.087796867211942
2012-01-05,48.142557844459276,44.44835086113732,3.694206983321955
2012-01-06,47.80640039860792,45.42440585023445,2.38199454837347
2012-01-09,47.14390982378022,40.222220856180584,6.921688967599636
2012-01-10,45.05476825798286,47.25231217344721,2.197543915464351
2012-01-11,47.90244356339512,45.07345686801367,2.8289866953814453
2012-01-12,49.5590977890281,43.108455269425114,6.450642519602987
2012-01-13,49.033243571748876,46.31009124696855,2.7231523247803295
2012-01-17,46.93235684587872,46.924097477042224,0.008259368836498027
2012-01-18,50.023378763219206,49.97799430805708,0.045384455162128745
2012-01-19,51.367500377336455,41.05141310398522,10.316087273351236
2012-01-20,49.698764613948576,41.79447975551703,7.904284858431545
2012-01-23,49.17543506027122,41.80227738475942,7.3731576755117985
2012-01-24,48.949959873278075,42.26283673635161,6.687123136926466
2012-01-25,49.70113699227172,40.3915085382167,9.309628454055023
2012-01-26,49.51301850455515,38.81746141984353,10.695557084711616
2012-01-27,47.88515894644014,37.7854279676209,10.099730978819245
2012-01-30,46.40644739954027,55.3533004894605,8.946853089920232
2012-01-31,46.469724469840784,55.21505617161714,8.745331701776358
2012-02-01,48.658812123586436,56.50579032808762,7.846978204501184
2012-02-02,49.005496190937016,56.530440708047536,7.524944517110519
2012-02-03,52.951699186921225,57.30082287760634,4.3491236906851185
2012-02-06,55.034528155187296,53.4631438824587,1.5713842727285936
2012-02-07,55.102419693715476,49.25535221370954,5.847067480005933
2012-02-08,54.493437353417804,54.25857835583133,0.23485899758647122
2012-02-09,54.363381391667815,55.45804512535226,1.0946637336844418
2012-02-10,54.19488857921565,52.68284511444532,1.5120434647703291
2012-02-13,57.01776522127373,50.579265312277194,6.438499908996533
2012-02-14,58.20041870449033,49.51630351289401,8.68411519159632
2012-02-15,55.93106743934336,51.948232270470854,3.982835168872505
2012-02-16,58.631637620122035,52.98856564025063,5.643071979871408
2012-02-17,59.16497663508129,50.26424604316227,8.900730591919022
2012-02-21,58.62136888719523,46.263369665128096,12.357999222067136
2012-02-22,57.37253873913878,48.47243645713772,8.900102282001065
2012-02-23,57.83102627624125,45.5739307603398,12.257095515901455
2012-02-24,58.467882636770106,45.73307556285509,12.734807073915015
2012-02-27,58.10522304343747,41.97531060919086,16.129912434246606
2012-02-28,58.178145741236314,41.62772059152229,16.550425149714023
2012-02-29,58.95365455716435,50.88213171390977,8.071522843254577
2012-03-01,59.12161298908162,48.912080599481996,10.209532389599623
2012-03-02,58.3027298893241,50.23632863090607,8.066401258418026
2012-03-05,57.770608261837324,48.10710094283056,9.663507319006762
2012-03-06,56.361607995119755,48.55634039158248,7.805267603537274
2012-03-07,58.22758835743476,46.7556760989938,11.471912258440959
2012-03-08,60.19853019091438,47.92856536513578,12.269964825778601
2012-03-09,61.06107986362527,48.99176407815127,12.069315785473997
2012-03-12,60.868715727059964,46.6305382153961,14.238177511663864
2012-03-13,60.84096514880034,50.34241956038791,10.498545588412433
2012-03-14,60.957261719281405,54.88421030515589,6.073051414125516
2012-03-15,60.66729247128001,51.79154075336646,8.875751717913545
2012-03-16,59.19353767204448,53.54109777162457,5.652439900419907
2012-03-19,58.68922836492844,51.98148885394435,6.707739510984091
2012-03-20,58.43847261820904,51.41826179545836,7.020210822750677
2012-03-21,58.24878270741068,52.217076336827084,6.031706370583599
2012-03-22,56.81575735584663,52.52288678145519,4.292870574391436
2012-03-23,57.490702783134395,51.42918919404569,6.061513589088705
2012-03-26,59.12896114673022,51.90688673570922,7.222074411020998
2012-03-27,58.034797145076894,51.000438336761434,7.03435880831546
2012-03-28,57.295701248278895,52.597643236807265,4.69805801147163
2012-03-29,56.572679696865976,57.923985595095225,1.3513058982292492
2012-03-30,57.30124840606951,53.93047454181915,3.37077386425036
2012-04-02,57.6214883047266,49.78334593284761,7.8381423718789875
2012-04-03,53.74721241743849,55.61943750359602,1.8722250861575276
2012-04-04,53.046781965500735,57.02944578885584,3.9826638233551037
2012-04-05,51.16086277307963,53.460068059424145,2.2992052863445167
2012-04-09,50.8216004007056,46.294551174524166,4.527049226181433
2012-04-10,50.335411407643754,46.98345923182831,3.351952175815441
2012-04-11,49.79478747822285,47.91508435235052,1.8797031258723322
2012-04-12,54.64433070961735,49.78780092190037,4.85652978771698
2012-04-13,52.92895603705771,52.6001365186252,0.32881951843251045
2012-04-16,53.145947843317074,47.47209656836071,5.6738512749563625
2012-04-17,56.64000062532102,50.548381581245394,6.091619044075628
2012-04-18,56.29681909491406,48.750471602369736,7.546347492544328
2012-04-19,55.102331815531144,48.16563436055776,6.936697454973384
2012-04-20,56.085874014555586,49.464980039365756,6.62089397518983
2012-04-23,54.281565902487145,47.64220524941328,6.639360653073865
2012-04-24,54.582645903525574,47.598202560230035,6.984443343295538
2012-04-25,58.37142606826221,48.87432002041114,9.49710604785107
2012-04-26,60.20153397661211,49.00407689337799,11.19745708323412
2012-04-27,60.50659456688576,52.42968509021339,8.07690947667237
2012-04-30,59.314123860199935,50.06815019207393,9.245973668126005
2012-05-01,60.7410786094668,52.200399924847154,8.540678684619643
2012-05-02,60.686761109781095,58.57874838764184,2.1080127221392573
2012-05-03,60.11518280443126,52.37285056357374,7.742332240857515
2012-05-04,56.996392685729134,54.14814689716248,2.8482457885666506
2012-05-07,57.93578987155081,51.095137485854515,6.840652385696295
2012-05-08,58.621855003910625,48.68714760081741,9.934707403093213
2012-05-09,57.371187818002156,49.62629044330281,7.744897374699349
2012-05-10,56.56918395330926,47.81782657445427,8.75135737885499
2012-05-11,56.300712184899,49.081598972621876,7.219113212277122
2012-05-14,54.62678057475015,45.894716583356384,8.732063991393765
2012-05-15,52.88064299232833,49.51622907525772,3.364413917070614
2012-05-16,52.46506405051993,51.19187428619891,1.2731897643210175
2012-05-17,50.37336930544852,49.28604400209171,1.0873253033568133
2012-05-18,48.29699780148882,48.86387256306186,0.5668747615730396
2012-05-21,53.671981937850454,43.12984049944263,10.542141438407825
2012-05-22,53.77725720172742,46.26326955554657,7.513987646180851
2012-05-23,52.955561687707494,45.108924815491896,7.846636872215598
2012-05-24,53.15995828832864,46.439297348951726,6.720660939376913
2012-05-25,52.32500029091425,43.12890568109505,9.196094609819198
2012-05-29,54.79126216259645,52.37832242773052,2.4129397348659367
2012-05-30,50.65266356817057,50.066577130768074,0.5860864374024928
2012-05-31,50.58688064788679,52.5348247688882,1.947944121001413
2012-06-01,44.704908286864224,42.15240749220938,2.552500794654847
2012-06-04,45.6804836267804,43.434300494973506,2.2461831318068946
2012-06-05,47.6789996257042,39.868233372083445,7.810766253620756
2012-06-06,52.81322482280374,42.25485284188791,10.55837198091583
2012-06-07,53.97932449721246,42.454600828642825,11.524723668569635
2012-06-08,55.50512778004802,38.55546799948697,16.94965978056105
2012-06-11,52.77738418187222,40.153617838020054,12.623766343852168
2012-06-12,55.77923150094032,38.013490431918655,17.765741069021665
2012-06-13,53.86664209622793,39.57001703434865,14.296625061879276
2012-06-14,56.73599260754327,39.61222962050528,17.123762987037985
2012-06-15,59.17619985525581,51.61146743656694,7.56473241868887
2012-06-18,59.62653241548251,49.19376743491076,10.432764980571747
2012-06-19,59.1482685919647,44.198230585256816,14.950038006707885
2012-06-20,58.89899911580543,47.37898958896341,11.520009526842024
2012-06-21,55.97192727566916,46.45825886944539,9.513668406223772
2012-06-22,57.80445294777671,45.54421453504133,12.260238412735383
2012-06-25,54.66245931566699,43.05231315179721,11.610146163869786
2012-06-26,55.36107996234138,45.73408173974464,9.62699822259674
2012-06-27,57.29994486277398,45.989191151281155,11.310753711492822
2012-06-28,57.26257861314188,47.21224818788909,10.050330425252795
2012-06-29,63.47340345398642,51.87919305900167,11.59421039498475
2012-07-02,64.21768429112122,55.73909754134314,8.478586749778074
2012-07-03,64.2735972080335,57.37846383198926,6.895133376044235
2012-07-05,61.977409378556175,53.99677964122321,7.980629737332961
2012-07-06,60.08570525129377,52.931767756027554,7.153937495266213
2012-07-09,58.93210862679776,49.607055355100144,9.32505327169762
2012-07-10,57.98535445353482,52.518419652691975,5.466934800842843
2012-07-11,57.12438694611235,51.02550831966365,6.098878626448702
2012-07-12,56.70247318459661,50.129089476647835,6.5733837079487785
2012-07-13,59.13255975305227,49.27536430369045,9.857195449361818
2012-07-16,58.111795503223604,49.24185350594733,8.869941997276271
2012-07-17,61.037664213707146,52.70366342854949,8.334000785157656
2012-07-18,62.293315362993475,50.23068613418279,12.062629228810685
2012-07-19,63.69345024238826,52.493429423147674,11.200020819240585
2012-07-20,62.37904528665113,48.05099177115559,14.32805351549554
2012-07-23,59.26431762367806,47.64527985693498,11.619037766743084
2012-07-24,57.46422432873719,47.610955857204395,9.853268471532793
2012-07-25,56.60926975788717,47.70807282449417,8.901196933393003
2012-07-26,60.026269815577756,48.15443501533627,11.871834800241487
2012-07-27,63.00033041884749,53.12033494489857,9.879995473948917
2012-07-30,58.70767775986384,52.36295874805857,6.3447190118052745
2012-07-31,57.288345220809205,55.83230492981611,1.4560402909930943
2012-08-01,56.891670996184146,54.82354850457809,2.0681224916060543
2012-08-02,54.1719279888362,42.97462304100799,11.197304947828215
2012-08-03,61.020537699661304,55.34248839658792,5.6780493030733865
2012-08-06,61.04224201257358,56.80912788560213,4.233114126971451
2012-08-07,62.16283287832253,56.052011400950484,6.110821477372049
2012-08-08,62.623643242479716,61.21246481256194,1.4111784299177756
2012-08-09,62.981976009964534,66.5942741761522,3.6122981661876636
2012-08-10,61.3154239312673,62.9381307085588,1.622706777291505
2012-08-13,60.97011985823302,61.44695714470267,0.47683728646965307
2012-08-14,59.437752323925835,65.58219855410148,6.144446230175646
2012-08-15,59.007360721234285,64.51211966306019,5.504758941825905
2012-08-16,59.64402930840107,67.26444622319887,7.620416914797801
2012-08-17,59.98016808405354,65.4466852090139,5.466517124960369
2012-08-20,58.61657177599657,61.27701370122354,2.6604419252269693
2012-08-21,56.86922891547547,65.79602527224071,8.926796356765244
2012-08-22,57.342558486694294,61.85357817222307,4.5110196855287725
2012-08-23,52.84389431099154,60.780923838560895,7.937029527569358
2012-08-24,52.96512970639128,60.817853229670234,7.852723523278954
2012-08-27,52.57824942182867,59.85597634592341,7.277726924094736
2012-08-28,52.03516491718786,58.93654643017953,6.901381512991669
2012-08-29,52.17769206741722,58.2835556034781,6.10586353606088
2012-08-30,55.859841535046556,60.74431089158996,4.884469356543406
2012-08-31,50.70045072065545,57.31953648650898,6.6190857658535265
2012-09-04,50.41562493158206,60.50088136173075,10.08525643014869
2012-09-05,50.12489621777367,59.66963713534348,9.544740917569811
2012-09-06,58.30303768360932,61.345102959340636,3.042065275731318
2012-09-07,58.34380580490822,63.52734779129541,5.1835419863871905
2012-09-10,57.00310666041332,64.81253907267582,7.809432412262495
2012-09-11,58.628306175683996,61.28229979423993,2.653993618555937
2012-09-12,60.05299985380641,69.1393147560104,9.086314902203995
2012-09-13,62.92389628857651,65.71409546588055,2.7901991773040393
2012-09-14,61.99632123071031,74.05146091543654,12.055139684726228
2012-09-17,61.72039393431205,72.41641049976192,10.696016565449874
2012-09-18,60.99646476399463,65.27053986819162,4.274075104196989
2012-09-19,61.23731708107827,66.55385299173513,5.31653591065686
2012-09-20,61.15144106009596,64.01670836277057,2.86526730267461
2012-09-21,61.35789219817964,61.74023802053375,0.38234582235411096
2012-09-24,60.45218608014085,60.12361932366001,0.3285667564808392
2012-09-25,58.906007407278125,59.19719774579189,0.29119033851376486
2012-09-26,57.447707607250415,57.4668511893373,0.01914358208688327
2012-09-27,60.0860470232661,56.397756232666474,3.6882907905996234
2012-09-28,59.44042067387322,56.88460751848146,2.5558131553917605
2012-10-01,58.78604550352004,52.58249611711824,6.203549386401804
2012-10-02,59.27257795718235,54.05584490216147,5.216733055020882
2012-10-03,60.49454513444694,53.94234944248401,6.552195691962929
2012-10-04,60.209842338589894,56.22999764937924,3.979844689210651
2012-10-05,60.28293769477659,58.1123211770789,2.1706165176976953
2012-10-08,59.93668113500463,55.94416009851037,3.99252103649426
2012-10-09,57.465134095546674,57.02477484804732,0.4403592474993516
2012-10-10,54.794405675848324,46.49238822410959,8.302017451738735
2012-10-11,52.28027887693552,55.16006351469505,2.8797846377595278
2012-10-12,52.71920581344955,52.634223869025064,0.08498194442448437
2012-10-15,56.21810231807318,53.20838744050152,3.0097148775716605
2012-10-16,56.98721742706,56.92637285270954,0.060844574350461755
2012-10-17,58.04345854468666,61.16267486349991,3.119216318813251
2012-10-18,57.422481391643394,58.016673908966006,0.594192517322611
2012-10-19,54.075786193278304,57.5702723231175,3.4944861298391956
2012-10-22,54.22216365552894,56.582092842373754,2.3599291868448162
2012-10-23,51.39840596848825,55.72414705961885,4.3257410911306025
2012-10-24,51.27449388785148,57.49349313068726,6.218999242835785
2012-10-25,50.40687474613706,59.096860488336084,8.68998574219902
2012-10-26,50.771275696935916,64.69643399285977,13.92515829592385
2012-10-31,50.03497551160016,54.91026149849663,4.875285986896472
2012-11-01,54.67477559207746,58.70294753052112,4.028171938443663
2012-11-02,52.54346165100634,59.77088056273506,7.227418911728719
2012-11-05,50.5083175878702,52.94042608334041,2.43210849547021
2012-11-06,52.4078294136439,53.65213105943103,1.2443016457871252
2012-11-07,45.56483393922337,53.76961071207052,8.204776772847147
2012-11-08,41.1102272943707,53.25049010726176,12.14026281289106
2012-11-09,42.188299474439766,55.931224316697126,13.74292484225736
2012-11-12,42.9239788599311,52.177815123973595,9.253836264042498
2012-11-13,42.46082219524917,51.60350183155252,9.142679636303349
2012-11-14,37.443828314564215,47.428423852721515,9.9845955381573
2012-11-15,37.26950454765365,47.886708320267985,10.617203772614332
2012-11-16,40.02386647874249,48.77081869524851,8.746952216506017
2012-11-19,45.41364711754871,47.95197034987693,2.538323232328217
2012-11-20,46.311291915043945,49.02796097475523,2.716669059711286
2012-11-21,46.21169660507307,50.76745993849173,4.5557633334186605
2012-11-23,48.310997275437586,58.4301317940622,10.119134518624612
